Data,Open,High,Low,Close,BTC-USD,SMA50,SMA200,RSI,ATR,Volume,VolumeAvg20,Azione,Livello_Rischio
2016-07-06,669.75,680.79,665.0,678.79,678.79,600.5207999999999,466.86915,54.447434192763914,39.4977197714383,5668.23807828,9671.5913310965,MANTIENI STATO ATTUALE,ALTO
2016-07-07,678.79,683.44,611.94,641.97,641.97,604.249,467.8679,48.1190415483107,41.78359693062127,12281.48061343,9585.275414218999,MANTIENI STATO ATTUALE,MEDIO
2016-07-08,641.97,667.33,638.04,667.33,667.33,608.828,469.0205,52.236788610271006,40.89119714986261,11055.36574175,9658.2975221185,MANTIENI STATO ATTUALE,ALTO
2016-07-09,667.07,667.3,608.0,657.61,657.61,613.0672,470.13895,50.57975951348306,42.208254496301,9607.6959149,9866.550378589,MANTIENI STATO ATTUALE,MEDIO
2016-07-10,657.6,657.61,641.0,652.44,652.44,617.1904,471.189,49.67711041550318,40.37980774656522,3705.89414753,9559.982893608,MANTIENI STATO ATTUALE,MEDIO
2016-07-11,652.43,664.27,648.11,650.97,650.97,621.3602000000001,472.16515000000004,49.40712317849356,38.64982147895342,4815.437046,8495.2203022715,MANTIENI STATO ATTUALE,MEDIO
2016-07-12,651.25,675.5,648.6,666.56,666.56,625.7779999999999,473.21875,52.36401555037229,37.81054851617103,10666.08971384,8248.902968921499,MANTIENI STATO ATTUALE,ALTO
2016-07-13,666.25,671.45,654.86,655.34,655.34,629.945,474.39840000000004,50.09482767727108,36.29479505073025,21882.00922995,8319.3032509755,MANTIENI STATO ATTUALE,MEDIO
2016-07-14,655.3,663.99,640.0,661.65,661.65,634.1482,475.58305,51.37112803777375,35.41588111853523,4649.64369535,7597.843170407,MANTIENI STATO ATTUALE,MEDIO
2016-07-15,661.4,669.98,660.68,667.48,667.48,638.3984,476.81075000000004,52.5778641828835,33.55046103863987,4725.74361249,7449.552189204001,MANTIENI STATO ATTUALE,MEDIO
2016-07-16,667.48,669.99,662.01,666.32,666.32,642.2994,477.9729,52.29976992473022,31.723999535879877,2908.02982543,7311.0343797025,MANTIENI STATO ATTUALE,MEDIO
2016-07-17,666.3,680.99,665.95,680.0,680.0,645.4344,479.23315,55.30229794872514,30.532285283317027,3944.42402405,7177.038590782499,MANTIENI STATO ATTUALE,ALTO
2016-07-18,680.0,684.94,670.0,675.5,675.5,648.44,480.45889999999997,54.09603189836371,29.41855062022296,4547.72178477,7119.587341163499,MANTIENI STATO ATTUALE,ALTO
2016-07-19,675.51,676.87,666.17,673.98,673.98,651.2686,481.65049999999997,53.670189583230005,28.081511290207036,3799.77117828,6985.319557174,MANTIENI STATO ATTUALE,MEDIO
2016-07-20,673.98,674.99,664.6,666.92,666.92,653.9802000000001,482.8081,51.636944471108585,26.817831912335105,3603.86279956,6777.3003737525,MANTIENI STATO ATTUALE,MEDIO
2016-07-21,667.15,668.4,661.19,667.28,667.28,656.6289999999999,483.98495,51.73734829895104,25.41727249002545,3967.87180841,6633.7095370595,MANTIENI STATO ATTUALE,MEDIO
2016-07-22,667.27,669.94,647.59,654.67,654.67,658.965,485.08905,47.97989893202763,25.198181597880776,7371.96466565,6753.408746883999,MANTIENI STATO ATTUALE,MEDIO
2016-07-23,654.7,662.35,653.92,657.5,657.5,660.69,486.20985,48.87724355638357,24.0004543408893,4379.51140552,6647.598894030501,VENDI,MEDIO
2016-07-24,657.68,666.37,655.01,661.0,661.0,662.3838000000001,487.3605,50.025406784543904,23.09756474511149,3423.08122968,6602.382417069499,VENDI,MEDIO
2016-07-25,660.92,664.13,653.77,657.79,657.79,664.0362000000001,488.35409999999996,48.93979832619739,22.187738691889244,4101.53773839,6555.268712663,VENDI,MEDIO
2016-07-26,657.99,658.99,645.0,654.06,654.06,665.382,489.35220000000004,47.64591027888208,21.60218592818287,6470.74022151,6595.3938198245,VENDI,MEDIO
2016-07-27,654.06,658.99,646.56,657.35,657.35,666.9348,490.38705000000004,48.928491742016625,20.947029790455527,5175.14137436,6240.076857870999,VENDI,MEDIO
2016-07-28,657.0,659.97,654.1,657.4,657.4,668.4186,491.42409999999995,48.94896079371071,19.870099091137277,3832.98840948,5878.9579912575,VENDI,MEDIO
2016-07-29,657.4,659.0,651.0,657.0,657.0,670.0094,492.4631499999999,48.78052276131571,19.02223487034176,4246.21269481,5610.883830253,VENDI,MEDIO
2016-07-30,657.18,658.98,652.95,655.87,655.87,671.5206000000002,493.57245,48.27513661758479,18.094218093888774,2980.08541508,5574.5933936305,VENDI,MEDIO
2016-07-31,655.95,657.0,621.37,626.97,626.97,671.87,494.54345,37.557910653502496,19.34677394432529,6299.64138309,5648.803610485,VENDI,MEDIO
2016-08-01,626.97,629.34,599.0,605.2,605.2,670.4168000000001,495.4193,31.826147716533228,20.132004376873486,7981.71787362,5514.585018474,VENDI,MEDIO
2016-08-02,604.87,613.38,483.0,537.47,537.47,667.046,496.319,21.058488187022235,28.00686120709681,14839.34615984,5162.451864968501,VENDI,BASSO
2016-08-03,538.8,576.0,519.3,573.36,573.36,664.8142,497.24230000000006,33.83328201932065,30.056371120875617,20292.859717,5944.612666051,VENDI,BASSO
2016-08-04,573.35,599.95,562.11,587.5,587.5,662.5886,498.2875,38.084455168225425,30.612344612241646,9514.32837515,6184.0419041840005,VENDI,BASSO
2016-08-05,587.5,592.87,570.39,583.0,583.0,658.8534,499.27805,37.26390460501904,30.03146285422439,5478.38879554,6312.5598526895,VENDI,BASSO
2016-08-06,583.0,591.72,574.5,591.71,591.71,655.6424000000001,500.36025,39.96031700724237,29.116358364636934,3907.87281274,6310.732292123999,VENDI,BASSO
2016-08-07,591.7,598.65,587.2,595.14,595.14,652.3653999999999,501.24325,41.035105492527286,27.85447562430572,3288.65737176,6247.7790714735,VENDI,BASSO
2016-08-08,595.14,595.99,590.0,591.48,591.48,648.8198,502.15375,40.20798538910441,26.292727365426742,3852.03062424,6250.3920437715,VENDI,BASSO
2016-08-09,591.58,594.04,585.38,586.45,586.45,646.4864,503.17150000000004,39.043241416907236,25.03324683932483,4817.62624738,6311.0802161625,VENDI,BASSO
2016-08-10,586.75,601.09,583.29,594.94,594.94,645.032,504.2087,42.09238733030288,24.51658635080163,9439.72597721,6584.672924602501,VENDI,BASSO
2016-08-11,594.94,599.99,585.6,587.91,587.91,644.7002,505.133,40.29500735053237,23.7932587543158,5062.58283783,6469.2038332115,VENDI,BASSO
2016-08-12,587.9,590.09,583.62,587.74,587.74,643.833,506.1147,40.250248061149705,22.55588312900753,3870.89068755,6443.772797313,VENDI,BASSO
2016-08-13,587.68,589.5,586.0,586.45,586.45,642.1623999999999,507.08924999999994,39.88817056442312,21.19474861979271,2839.70446781,6414.603959219499,VENDI,BASSO
2016-08-14,586.45,586.49,565.19,574.99,574.99,640.188,507.99025,36.72733448650478,21.202266575521797,4154.4769823,6417.250921415,VENDI,BASSO
2016-08-15,574.97,574.97,561.56,567.79,567.79,638.7725999999999,508.93115,34.858384524584224,20.647104677270246,4403.16173516,6313.871997097501,VENDI,BASSO
2016-08-16,567.85,581.99,566.09,579.02,579.02,637.1956,509.93285000000003,39.98792923590426,20.30802577175094,4692.46182455,6289.738019607,VENDI,BASSO
2016-08-17,579.02,581.99,569.67,574.45,574.45,635.716,510.9128,38.653990874976884,19.73745250234016,4509.7743737,6323.577317818001,VENDI,BASSO
2016-08-18,574.45,576.99,573.0,574.09,574.09,634.4094,511.9435,38.54491093815715,18.612634466458722,3964.9989895,6309.5166325525,VENDI,BASSO
2016-08-19,574.05,576.99,572.68,573.67,573.67,632.413,512.9552,38.40873136341913,17.591017718854534,4038.30300064,6362.4275118304995,VENDI,BASSO
2016-08-20,573.68,583.92,572.38,581.87,581.87,630.4866000000001,513.9999,42.66760045705242,17.15880216750778,3581.22425349,6226.5066553505,VENDI,BASSO
2016-08-21,581.72,583.99,579.34,581.29,581.29,628.0134,515.062,42.44404220575439,16.26531629840008,2442.63374814,5949.5524490765,VENDI,BASSO
2016-08-22,581.34,586.99,579.22,585.2,585.2,626.4464,516.04805,44.55316886899143,15.6585079913715,4493.44110907,5432.257196538,VENDI,BASSO
2016-08-23,585.19,586.77,577.47,582.39,582.39,624.4546,517.0375,43.32443032077632,15.204328849130677,5092.27462505,4672.2279419404995,VENDI,BASSO
2016-08-24,582.39,582.68,575.29,578.47,578.47,622.6265999999999,518.05265,41.60078905526658,14.6461625027642,3857.02318764,4389.362682565,VENDI,BASSO
2016-08-25,578.68,579.0,573.12,575.58,575.58,620.5624,519.0431,40.32697474226231,14.020008038281043,4109.11256132,4320.898870854,VENDI,BASSO
2016-08-26,575.57,579.86,574.85,579.29,579.29,619.3088,520.08385,42.75044354203762,13.376436035546682,3354.18317104,4293.214388769,VENDI,BASSO
2016-08-27,579.29,579.45,568.95,570.84,570.84,617.379,521.07465,38.87762956457588,13.17097631872192,3059.49308936,4281.756174649,VENDI,BASSO
2016-08-28,570.83,575.41,569.65,575.41,575.41,615.735,522.0595000000001,41.941001482474874,12.64162086738464,2587.45426087,4218.5273564805,VENDI,BASSO
2016-08-29,575.41,577.73,571.24,573.21,573.21,614.1504,523.0344,40.87884305725355,12.202219376857167,4569.5624841,4206.124168316501,VENDI,BASSO
2016-08-30,573.21,576.83,572.53,574.95,574.95,612.63,523.9989,42.12719287178314,11.63777513565309,4175.84646427,3942.9301926695,VENDI,BASSO
2016-08-31,574.95,575.15,569.21,572.89,572.89,610.7566,524.90835,41.02280560337011,11.230791197392152,4439.62383694,3911.782242625,VENDI,BASSO
2016-09-01,572.89,573.31,568.12,573.02,573.02,609.1102000000001,525.7405,41.12769479226238,10.799306111864139,5203.40066602,3978.4077415485,VENDI,BASSO
2016-09-02,572.94,577.97,570.0,576.21,576.21,607.4014,526.6268,43.77037039322643,10.597212818159559,4827.43459895,4077.7942481055006,VENDI,BASSO
2016-09-03,576.41,600.99,574.67,600.91,600.91,606.07,527.59425,59.08499551189599,11.72026904543388,4707.9044818,4105.465623080499,VENDI,BASSO
2016-09-04,600.93,617.13,597.52,611.92,611.92,604.982,528.57785,63.81580165423488,12.283821256474319,4592.85098189,4114.950085416999,ACQUISTA,MEDIO
2016-09-05,611.94,611.99,601.63,605.69,605.69,603.4958,529.50035,59.61534939049683,12.14640545244044,3010.75003224,4030.8644958015,MANTIENI STATO ATTUALE,BASSO
2016-09-06,605.93,612.99,605.47,612.99,612.99,602.2456,530.4617,62.71242271544653,11.815947920123264,4169.69788463,4013.8606713479994,ACQUISTA,MEDIO
2016-09-07,612.99,618.53,609.21,615.21,615.21,601.0702,531.35045,63.625991228120554,11.637665925828742,4680.9577166,4049.6586077029997,ACQUISTA,MEDIO
2016-09-08,615.22,631.3,613.43,627.97,627.97,600.2912,532.2975,68.41590577954238,12.082832645412402,5225.03677269,4108.995296305499,ACQUISTA,MEDIO
2016-09-09,627.97,628.69,618.25,622.07,622.07,599.387,533.2201,64.20576476169654,11.965487456454378,4502.86557587,4155.077362424499,ACQUISTA,MEDIO
2016-09-10,622.07,626.54,620.59,623.74,623.74,598.7684,534.23895,64.86483351224561,11.535809780993347,2819.13150751,4173.902250393,MANTIENI STATO ATTUALE,MEDIO
2016-09-11,623.58,630.11,591.8,607.94,607.94,597.7772,535.15895,54.618217648001924,13.448251939493826,4289.6247761,4163.7114337445,MANTIENI STATO ATTUALE,BASSO
2016-09-12,607.94,609.45,603.0,606.74,606.74,596.692,536.07495,53.921523529119504,12.948376800958556,3986.16471563,4108.4059382734995,MANTIENI STATO ATTUALE,BASSO
2016-09-13,606.86,609.99,605.16,608.63,608.63,595.7088,536.96385,54.89734851960116,12.368492743747234,3888.07052292,4109.9583050375,MANTIENI STATO ATTUALE,BASSO
2016-09-14,608.39,611.99,608.0,608.43,608.43,594.7962,537.8404,54.765179030453574,11.770028976336718,3744.74317438,4091.7398356905005,MANTIENI STATO ATTUALE,BASSO
2016-09-15,608.47,609.49,603.33,605.44,605.44,593.758,538.69895,52.72158703283094,11.369312620884093,3965.6919502,4122.3152746485,MANTIENI STATO ATTUALE,BASSO
2016-09-16,605.43,608.1,603.15,607.93,607.93,592.7686,539.5563999999999,54.252566132049935,10.910790290820946,4171.00563277,4177.890901819001,MANTIENI STATO ATTUALE,BASSO
2016-09-17,607.95,608.99,604.0,607.92,607.92,591.7869999999999,540.4306,54.244968973791586,10.48787669861945,2942.64908837,4195.650643194001,MANTIENI STATO ATTUALE,BASSO
2016-09-18,607.92,611.93,607.22,611.4,611.4,590.8976,541.3856499999999,56.526465273507775,10.075171220146627,3091.45513304,4121.745275641,MANTIENI STATO ATTUALE,BASSO
2016-09-19,611.4,612.46,607.4,608.6,608.6,590.5301999999999,542.33465,54.1853320694123,9.716944704421874,3096.46853792,4067.7763793235,MANTIENI STATO ATTUALE,BASSO
2016-09-20,608.6,609.92,605.6,605.6,605.6,590.5382,543.3259,51.71400418912528,9.33144865410602,4601.69967614,4075.8801712835,MANTIENI STATO ATTUALE,BASSO
2016-09-21,605.6,605.6,592.63,597.0,597.0,591.7288000000001,544.3305,45.331248907145024,9.591345178812736,4885.89704059,4060.0049900119993,MANTIENI STATO ATTUALE,BASSO
2016-09-22,597.0,598.54,594.78,596.21,596.21,592.1858,545.29535,44.78443388187718,9.174820523183255,3998.40601014,4018.5535605715,MANTIENI STATO ATTUALE,BASSO
2016-09-23,595.99,603.3,595.14,602.96,602.96,592.495,546.2491,50.30080498209863,9.102333342955877,3759.0236907,3971.1095210164995,MANTIENI STATO ATTUALE,BASSO
2016-09-24,602.96,605.94,601.08,603.68,603.68,592.9086,547.2116,50.86470090721557,8.799309532744743,2646.49759755,3873.7918517995,MANTIENI STATO ATTUALE,BASSO
2016-09-25,603.69,605.99,599.42,601.67,601.67,593.1078000000001,548.15595,49.18687432224814,8.640073137548693,2577.17870414,3852.1132853945005,MANTIENI STATO ATTUALE,BASSO
2016-09-26,601.67,607.99,600.02,607.08,607.08,593.3466000000001,549.11145,53.62127817507974,8.592210770580932,4292.32724007,3858.2447531665,MANTIENI STATO ATTUALE,BASSO
2016-09-27,607.04,607.54,601.38,605.71,605.71,593.6311999999999,550.04305,52.374785936345575,8.41848142982515,4345.51888885,3841.472811779,ACQUISTA,BASSO
2016-09-28,605.71,606.0,603.18,605.04,605.04,594.003,551.01535,51.741311969069024,8.018589899123358,3710.0120722,3765.7215767545,MANTIENI STATO ATTUALE,BASSO
2016-09-29,604.96,606.89,603.56,605.99,605.99,594.224,551.9827,52.61643226247486,7.683690620614549,4106.83205706,3745.919900814,ACQUISTA,BASSO
2016-09-30,605.99,608.99,605.0,608.99,608.99,594.6456,552.95255,55.36883988897612,7.41985557628494,4626.81936993,3836.3042939350003,ACQUISTA,BASSO
2016-10-01,608.99,617.19,608.98,615.65,615.65,595.2038,553.95375,60.81117076296959,7.476294463693161,3480.01593911,3795.8238520855,MANTIENI STATO ATTUALE,MEDIO
2016-10-02,615.65,615.9,608.66,612.4,612.4,595.7228,554.9354,57.148915795224454,7.459416287715079,2911.8918914,3742.110210874,MANTIENI STATO ATTUALE,BASSO
2016-10-03,612.42,615.24,610.7,612.99,612.99,596.4828,555.9083,57.647567042588804,7.250886552878286,4436.78281505,3769.5458254805003,ACQUISTA,BASSO
2016-10-04,612.99,613.23,606.93,610.34,610.34,597.3338,556.91175,54.57562941393936,7.182966084815556,5060.86312789,3835.3518231559997,ACQUISTA,BASSO
2016-10-05,610.33,614.24,609.22,613.16,613.16,598.0166,557.92655,57.18998529220572,7.028468507328729,4454.40369502,3859.7874103970003,ACQUISTA,BASSO
2016-10-06,613.16,613.39,610.3,611.88,611.88,598.7652,558.9296,55.6250662572482,6.747149328233823,3920.07531583,3847.24089455,ACQUISTA,BASSO
2016-10-07,611.78,618.7,609.89,617.98,617.98,599.643,559.9595,61.08947886222115,6.894495804788553,5119.98889954,3956.1078851084994,ACQUISTA,MEDIO
2016-10-08,618.11,620.0,617.55,619.5,619.5,600.5596,560.9737,62.33414266685874,6.577031818732231,2793.95535361,3941.2328961369994,MANTIENI STATO ATTUALE,MEDIO
2016-10-09,619.46,619.59,617.0,617.42,617.42,601.2706,561.97315,59.52799390633343,6.292243831679931,2329.86207734,3902.902573108,MANTIENI STATO ATTUALE,BASSO
2016-10-10,617.43,619.2,615.46,618.72,618.72,602.0192,563.0020000000001,60.718249505520525,6.109940700845652,3896.59582637,3867.6473806195,ACQUISTA,MEDIO
2016-10-11,618.72,647.03,618.13,642.12,642.12,603.1576,564.13055,74.98119561612202,7.737802079356674,6316.50262935,3939.1776600575004,ACQUISTA,ALTO
2016-10-12,642.3,643.58,631.91,635.79,635.79,604.2256,565.22465,67.80860932079858,8.018673359402632,4334.7387028,3955.9942946905003,ACQUISTA,MEDIO
2016-10-13,635.9,639.85,632.0,635.66,635.66,605.3694,566.27645,67.66545161455167,8.006625262302446,3845.21461185,3960.3038407480003,MANTIENI STATO ATTUALE,MEDIO
2016-10-14,635.8,639.99,624.08,638.03,638.03,606.6184,567.3516,68.95236151970145,8.57115202928084,4365.86702469,4046.2723121050003,ACQUISTA,MEDIO
2016-10-15,638.03,639.99,636.0,638.16,638.16,607.7958,568.46045,69.02518471970374,8.24392688433221,683.79807092,3951.603280444,MANTIENI STATO ATTUALE,MEDIO
2016-10-16,638.16,643.91,637.87,641.92,641.92,609.2174,569.6061,71.13408339755169,8.086503535451335,2547.64969894,3864.3694033875,MANTIENI STATO ATTUALE,ALTO
2016-10-17,642.1,643.47,636.27,639.56,639.56,610.5003999999999,570.72375,68.004452096454,8.023181854347671,3950.24167083,3844.6055424865,ACQUISTA,MEDIO
2016-10-18,639.56,640.0,632.15,635.11,635.11,611.7384,571.8109,62.42717984991777,8.010811721894267,4126.80597819,3865.4452377860007,MANTIENI STATO ATTUALE,MEDIO
2016-10-19,635.12,636.99,625.6,629.79,629.79,612.8352,572.8601,56.465061300299965,8.252182313187532,4465.14828834,3883.3610493500005,MANTIENI STATO ATTUALE,BASSO
2016-10-20,629.79,629.99,626.01,628.05,628.05,613.9384,573.89955,54.6274235317516,7.9470264336741385,4170.46626703,3860.5433942050004,MANTIENI STATO ATTUALE,BASSO
2016-10-21,628.19,633.41,627.5,630.83,630.83,615.0946,574.95635,57.03339973074492,7.801524545554555,4162.76985048,3894.6810897735,MANTIENI STATO ATTUALE,BASSO
2016-10-22,630.67,658.0,629.32,652.75,652.75,616.6254,576.1083,70.37349103972186,9.292844220872084,4586.7845212,3978.4257212635,ACQUISTA,ALTO
2016-10-23,653.03,655.8,645.33,651.04,651.04,617.628,577.2562,68.58455674076369,9.376926776524073,3075.73956709,3910.3735588655,MANTIENI STATO ATTUALE,MEDIO
2016-10-24,651.05,652.93,645.81,649.98,649.98,618.3892000000001,578.39615,67.4401037380118,9.215717721058068,3670.49141848,3840.854973395,MANTIENI STATO ATTUALE,MEDIO
2016-10-25,649.98,657.5,648.99,654.3,654.3,619.3614,579.57025,69.66198741714786,9.165309312411063,4814.88839172,3858.8792082299997,ACQUISTA,MEDIO
2016-10-26,654.3,678.0,652.51,674.0,674.0,620.5816,580.84295,77.27700672716838,10.331358647238845,5843.50141279,3955.050513078,ACQUISTA,ALTO
2016-10-27,674.0,692.41,673.54,691.21,691.21,622.1016,582.182,81.61789373770904,10.941261601007499,6771.85374768,4037.6437554850004,ACQUISTA,ALTO
2016-10-28,691.01,691.19,683.2,689.95,689.95,623.3412000000001,583.51205,80.40679362628399,10.731885772364105,4409.98654001,4118.445314805,ACQUISTA,ALTO
2016-10-29,689.95,725.64,689.39,714.28,714.28,625.1854,584.94445,85.0269866504101,12.55460821719524,6583.49896892,4331.127159384,ACQUISTA,ALTO
2016-10-30,714.28,714.98,692.04,697.41,697.41,626.6587999999999,586.3036,72.29688554222217,13.296421915967013,3799.52235609,4326.2734858700005,MANTIENI STATO ATTUALE,ALTO
2016-10-31,697.39,709.68,681.01,696.9,696.9,628.438,587.6565,71.94619610987195,14.39453463625508,4474.8670547,4234.191707137501,ACQUISTA,ALTO
2016-11-01,697.07,737.5,695.74,730.7,730.7,630.9172,589.15535,79.16083515563551,16.34921073366543,6909.18196562,4362.9138702785,ACQUISTA,ALTO
2016-11-02,730.7,744.6,720.0,744.6,744.6,633.6365999999999,590.7114,81.29162976941805,16.938552824117902,5096.8408538,4425.495182376,ACQUISTA,ALTO
2016-11-03,744.61,746.16,672.06,690.0,690.0,635.2679999999999,592.0064,56.74659650619336,21.02151333668091,10331.34963833,4723.769313058,MANTIENI STATO ATTUALE,BASSO
2016-11-04,690.0,708.33,683.8,706.32,706.32,637.2855999999999,593.38315,60.57808645559827,21.272119526917997,5229.21994603,4951.0404068135,ACQUISTA,MEDIO
2016-11-05,706.05,707.99,697.72,706.99,706.99,639.2668,594.7328,60.73187602790103,20.486253846423853,2999.21458017,4973.618650875001,MANTIENI STATO ATTUALE,MEDIO
2016-11-06,706.98,719.83,705.86,717.02,717.02,641.4488,596.1031,63.05541919278272,20.020807143107866,3013.17627869,4926.765381268,MANTIENI STATO ATTUALE,MEDIO
2016-11-07,717.04,717.32,701.35,706.42,706.42,643.3492,597.37395,59.076930489271476,19.731463775743023,4168.78736342,4928.8644505295,MANTIENI STATO ATTUALE,BASSO
2016-11-08,706.41,716.45,704.16,711.15,711.15,645.4002,598.68765,60.281221796353094,19.199930648904243,4361.51958288,4923.6830152565,MANTIENI STATO ATTUALE,MEDIO
2016-11-09,711.3,747.26,710.05,720.97,720.97,647.7076,600.01405,62.73322054298631,20.486364173982516,12022.23320968,5316.2713623889995,MANTIENI STATO ATTUALE,MEDIO
2016-11-10,721.0,723.61,705.84,712.91,712.91,650.0257999999999,601.2563,59.4871655245503,20.29233816155519,4441.88391256,5330.227065493,MANTIENI STATO ATTUALE,BASSO
2016-11-11,713.0,718.99,712.5,716.9,716.9,652.4396,602.50995,60.574731202124596,19.30645686430125,3363.91577496,5269.083628181,MANTIENI STATO ATTUALE,MEDIO
2016-11-12,716.56,716.99,702.42,704.53,704.53,654.471,603.6796499999999,55.59211381924435,18.968138516851166,3130.22057213,5271.807678433001,MANTIENI STATO ATTUALE,BASSO
2016-11-13,704.63,705.94,685.7,704.01,704.01,656.4775999999999,604.97315,55.38586885968574,19.05898576564751,4207.77586806,5298.671900912001,MANTIENI STATO ATTUALE,BASSO
